2HG5H5ABES6116803,78663,45,2.264132254,1.349533499,0.294934795,7,0
1FD8E6VBBA6559354,13679,22,2.410041205,1.474335105,0.451643813,28,1
3VWU28S6F63615187,10410,27,1.441075681,1.087337194,0.569840135,87,0
4VMNMQC4734666280,10797,56,2.368297126,0.748556342,0.308266139,58,2
3G93J2H5V8146849,77100,24,2.03476362,1.141801231,0.281503054,24,0
1VW5582TFF8993229,72490,58,1.348545276,0.501328101,0.357382278,13,0
SBM45J0JUM0536662,9992,22,2.431066336,1.408646151,0.316578182,58,0
WP1TFA62ME5493935,29469,41,1.183317118,1.289966589,0.44499465,37,2
1D3494JB659502369,36696,35,2.169655532,0.859404559,0.615744718,1,1
ZHWITBFU3R8470095,92523,43,1.542097349,1.500359504,0.557369579,45,0
4VLHIRVHRB7420831,32056,21,1.776531645,1.358167636,0.494325106,15,0
1HM33K7MR1621419,18196,48,2.260453631,1.598031272,0.582904511,19,2
4VMSGU3NV15887680,78954,51,1.213305278,0.709993923,0.303693058,84,0
5LC99HA645891505,34853,14,2.197488357,1.399341605,0.546342199,60,2
3P3PNKECB48591632,63043,18,2.024394879,1.558678282,0.389079953,88,1
2FMPCKN2AI6356300,23713,8,1.271676811,1.270211625,0.40872088,23,2
ZAMSE6H5VU4059675,62674,46,1.847425256,1.71909239,0.403826921,63,1
1GGJ6RD5A2408439,25212,49,2.338591571,1.342424363,0.279736768,85,1
1ZVRL68S606625474,6885,31,1.515959623,1.414478655,0.741473566,14,0
1G4UAGPELF2940861,36690,21,2.134064972,1.320613171,0.261471556,60,0
4VZ38PCFSL8861122,59069,13,2.147599974,1.325246544,0.284873373,9,0
3H3SLFVCP0200694,30417,50,1.747808257,1.18281392,0.364881008,82,0
1G3BL9VHE31585076,39527,26,1.594934028,1.18749704,0.598861588,80,1
1HSGQN2AQ0759584,4494,28,1.793096883,0.962820949,0.41114934,87,2
1GM6BPAFBM1831233,45121,56,1.367165056,1.16320107,0.551588531,70,0
1GC6SJ991K9187536,94907,33,1.359127419,1.531336875,0.724144983,88,0
3G6H8VNSV4013737,81275,32,1.367604301,1.307277037,0.597115841,67,2
4V4I6FK7U96722168,98146,12,1.641377111,1.116804496,0.617743717,62,0
3MZBF43UO93174349,14689,27,1.225812633,0.616136569,0.276102729,87,1
1G204B1I2F3245064,89360,11,2.26894615,0.88640467,0.327363,70,0
1D3A0C7D3G3457337,76402,18,1.787120581,1.441012345,0.312043541,43,1
3FACA7B1TH3229382,15666,47,1.217760352,1.377957489,0.497491839,53,2
2D3NMP9IUD7975827,53853,11,1.960377082,1.442734082,0.729020674,27,2
2V40R2G9VP0690616,5986,44,2.328059434,1.374149654,0.414156547,74,1
ZFA8QL4TOS0878466,76764,54,1.405236239,1.203338968,0.701568319,48,0
2MGMD3TFJ4461475,20560,24,1.143736978,1.520638124,0.589075825,86,1
1FMEC9BH4K9462287,70873,42,2.392706429,1.454760747,0.450335625,10,0
SAJOUFHM4D4285645,70341,33,1.054341797,0.662924929,0.38495434,13,0
4V4ERO057C1440312,87868,18,1.867812439,1.354880053,0.417629032,35,0
2FC01DN85I4896219,51721,9,1.435068868,1.696007365,0.712873629,27,0
SCC12OJ5GN6950444,14279,27,2.276952654,1.303047866,0.601071158,62,2
SBM5FC93GA6266825,90061,33,1.084728804,1.169679053,0.377535258,13,0
2A4N3GTJU88963798,92933,53,1.522907571,0.619118272,0.364571035,5,0
2FMJ5NEPK58492657,65947,50,1.347240011,1.593317808,0.290805269,89,2
1G8D057EO84761102,90131,31,1.678191389,1.1138539,0.309691153,71,2
3VWI4TV9JL0189228,85301,51,1.377224019,1.002061319,0.429146324,70,1
2GEKV4JPL6692516,74358,11,1.127457071,1.413507443,0.696060167,3,0
WMXQ8MG7KG8112823,18052,38,1.266959235,0.534670984,0.415167333,37,2
4V1RJLSC5Q9824652,93417,16,1.632859787,0.978523742,0.366564243,89,2
WP0NJFNTIO0367328,10588,22,2.149800309,1.016641278,0.463315307,28,0
4USFSTK5262661063,53423,36,1.087736148,1.608699152,0.391747977,85,1
2P3M7GLKET0130122,61814,6,2.240816344,1.448492286,0.552293668,65,0
WMEGH2TO9A4900720,12261,31,2.305626585,1.709580942,0.420544698,57,0
1FMVNKV8J35938746,59305,51,1.710169578,1.402027698,0.616343331,44,0
1HS238M3K4370238,35182,36,1.574495603,1.66912504,0.718622258,22,1
4V3AGSA0D14084357,59974,22,2.20177247,0.775215539,0.653905554,61,2
4M8MHT3I50291010,67128,11,2.048208862,0.818589461,0.316009345,83,1
4V5V9C08P47027391,74958,40,2.206331212,1.504667377,0.307395735,63,2
4V2OV0EE1R6203615,842,43,1.332572406,0.525125099,0.629819788,10,0
2B39B5VGFG9493199,47618,49,1.128426555,1.696847971,0.446422939,86,1
2HMP5QMPVF0728887,56852,53,1.124245063,1.300615397,0.250005334,4,1
4M6R9TN6O6009211,33514,52,1.316386854,1.662945303,0.454692428,90,2
3P3R09J42G8946080,84746,23,1.540784732,0.996433166,0.269349482,78,2
1FB14HRHQA0075840,25249,43,2.088344162,1.047902539,0.729911358,73,2
2TAJB5GJA3196132,53459,55,1.386228052,1.517388367,0.377613327,27,1
5NPVLEBGA66055108,19687,37,1.362072006,0.642177651,0.29042604,56,1
2G3AIHQ6AL6135220,1986,27,1.897103272,0.685616414,0.557427351,5,0
WDBPN1JDUB0837033,72565,8,2.111004413,0.869628549,0.355163627,27,2
2FBIRDNQ3F3003786,52297,6,2.300989337,1.094439822,0.300876535,50,1
2FM16K9F0D1563977,16227,36,1.974488547,1.30400307,0.34091433,8,1
ZFA5N5CKU92170258,37930,28,2.049705722,1.398419004,0.314776952,66,2
1FD3P63LR36720631,63164,23,1.117388907,1.499309623,0.253899338,72,1
4V5KDAUAL08340458,54979,47,2.149285359,1.03487216,0.720908383,17,1
2P3H6G00LR8341594,20779,58,2.174246973,0.790379786,0.523642394,19,1
2B3V92R2P38732547,76316,16,1.402021438,0.552684168,0.321178759,49,2
1LOR26T5H4287668,76918,49,2.359622415,1.266676027,0.575259099,39,0
4SRP0SRGT3767083,95579,39,2.382337493,1.424938208,0.443858217,85,0
WAG89DO72D5996857,13218,10,1.549201636,1.416265593,0.497101953,76,2
2B3KHDVHQK2414736,61833,17,1.891891846,1.314340671,0.283700295,69,2
SAJ9RFMM081048738,59088,13,1.176528237,1.026032448,0.366538017,32,2
1GM3EPORTH3951531,5115,19,1.468075248,0.920384397,0.415630812,87,0
1GNKPM9GU5256395,23424,33,1.079681707,1.639500858,0.355834049,21,2
3VWPJLA8L03838453,77911,5,1.0263375,1.394953762,0.64241091,24,0
ZFF9U47DJC4818971,44637,14,1.429071794,1.224637375,0.320119906,35,1
SCAG3M22QV4877642,37834,30,1.996368693,1.261297566,0.625533167,4,2
1VWA1JLDLI0392465,88503,52,2.36802144,0.549371589,0.535285142,18,0
1FTHBTBL2S6644502,52282,28,1.306141581,0.861587508,0.359045487,19,2
SCBP6F0JC38810110,87174,35,2.096463599,1.510083456,0.267327681,53,2
SCCVO16DHL0804610,4471,56,1.034442478,1.630905846,0.399832751,19,0
2G148KOAA37769033,9200,58,2.081642314,1.631771024,0.617763595,17,0
WBA7OK4INT0551885,64813,7,1.252736562,1.063631341,0.499160987,39,1
3C4CBM9DQ23988862,89687,47,2.190637899,1.265091211,0.716698484,29,1
1FDNGR4K1L1456784,54656,48,1.609359249,1.736996298,0.488591099,4,1
3FE35PAV7O6766178,69266,33,1.408249709,0.743306883,0.671017043,72,0
1FDSRJMN9L7845071,54060,27,1.475097494,1.119151451,0.627017976,31,1
4JGUUDPEJU0254017,84410,24,2.408823936,1.731196624,0.325136143,16,0
4TGKGVG8G9564257,11934,58,2.177046825,1.325047808,0.595682407,26,0
4V26NN2HNK6221767,85956,40,1.300121152,0.705647909,0.30913466,81,1
4USSESFD978192987,38961,16,2.25008053,1.512977687,0.419972027,73,2
2A4P9R3PVA3536469,28032,8,1.214317048,1.710523664,0.529415151,35,0
1G2PBCNA5Q7239276,49903,27,2.379618703,1.049228445,0.376778789,87,1
1G36UOHN2H7265049,60457,56,1.640166129,1.555936437,0.416319562,85,1
3HU715O089377209,24424,50,2.216656614,1.431781763,0.274891627,53,2
2HJP00U9PT1935425,90906,6,1.0111189,0.810202089,0.309348118,8,0
4M51H6S5I4856039,34657,51,2.462177636,0.510609206,0.424005555,81,2
WMX9DALSHD9065010,58473,59,1.794551045,0.55730379,0.687594683,6,1
1FT4PH0JGN5207209,80080,35,1.775730825,0.75589791,0.611410609,32,0
2V812VAC5A9360721,43143,7,2.104060744,1.398318206,0.367131965,20,2
2FMOUJLH455098496,33015,7,1.764068023,1.0734978,0.711224815,52,0
1ZV54TVB340665833,95055,31,1.01026532,1.403045251,0.407032588,45,1
WMX36ET78C6190847,88687,47,1.782840264,0.780546432,0.578114238,68,1
2HJ8F3HP468851170,19463,46,1.081007306,0.755652558,0.687322039,77,2
1GCHFLN65I5138811,14331,33,1.619507761,0.8280535,0.709343731,22,0
WP0DBKKCJP6491194,26158,16,2.417049233,1.038493025,0.739280566,33,1
WMXRE147E98089037,56177,8,1.503316427,1.328812847,0.479553498,37,0
2FB7FI91OO2942677,78477,13,1.384847493,1.079223554,0.543722171,26,0
1G9QHA4RQ1528581,6207,8,1.630230721,1.415314113,0.317072566,89,0
WDBK3PI3329860443,26558,38,1.483550776,1.720264637,0.3599435,43,0
ZFA9MFN48H2924087,20383,30,1.067988367,1.527485705,0.669848094,85,2
2FBE0R38G06873527,60530,54,1.200741023,1.192963133,0.481211766,2,1
4T4HH1D9K3678888,76656,38,1.244431401,1.41461495,0.536152369,81,1
5FQNSFF566862709,15427,5,1.850290979,1.584576098,0.29605875,37,2
5YJOPDJMKT1377964,73047,21,2.313895552,0.79334601,0.397204351,38,2
SALAO961CI3729676,20518,43,2.057473441,0.957124967,0.567958234,23,1
2TGUKE3671221051,17753,57,2.207849438,0.630931759,0.449765543,23,1
1GC1VVRKKQ6432253,44334,40,2.295810011,1.625449713,0.5110305,61,2
4V3KASNC2M0351763,50924,6,2.277654028,1.299319475,0.541630068,1,2
2FCIOU9OBR2618482,68320,58,1.943173881,1.651468866,0.365198553,37,2
2A41B0OOGO7646020,80240,31,1.61486153,0.71391058,0.513734731,14,2
2HJEIPKT1F3312060,31739,7,1.926981282,0.942696358,0.615881706,43,0
4V6I42MRQK1803100,97020,6,2.330158742,1.576042839,0.313230014,65,1
2HJNP0I88J7852066,66134,16,1.375916331,0.861367852,0.434242703,39,2
2P3DJEI1F90294986,2752,40,1.780259845,0.741894787,0.5188638,7,0
1FM47KE8LP6809479,69722,24,2.095604618,1.405826359,0.257735684,11,1
2V4PMRELFO9815939,24457,25,2.218461566,1.427757092,0.382527488,32,0
3MZRBQ4UK57428761,6951,56,1.633125696,1.62001001,0.512792249,28,2
SCAVNGFL268240680,13683,36,1.580967977,1.523911537,0.632605022,48,1
WAG4DOF1HP6654386,74891,36,1.817641116,0.697890035,0.559576472,13,0
1FBI1B0PB31876816,11445,47,1.824395594,1.291332066,0.498160215,65,2
1C6QKA5J9E0739178,25300,11,1.262968827,1.241369182,0.47213166,59,2
WP0HOF8KUH6894159,11995,6,2.065945641,1.193786667,0.3339308,31,2
3P370I496L7416957,70945,46,1.481391837,1.026539586,0.615390145,22,1
1YV76SNUUU4233577,81534,12,2.337453358,0.711859614,0.725982271,88,0
2T0928HLQ5578035,28110,8,2.132170178,0.955920878,0.673098575,24,1
4USKCIF50U9402179,66141,22,1.34131666,1.261919708,0.448196881,72,1
ZFFJLS46SS9561973,83592,8,1.710044611,0.674254308,0.579900995,64,0
1FBLNNMVJ70117775,68114,22,1.091396351,0.607246246,0.371073272,89,1
SBM2UR5KTO0806948,7178,14,1.562550568,1.035800948,0.48965137,5,1
2GQP0EE5G9922850,12633,6,1.775367094,0.818030022,0.601815096,68,1
1D3QQLP8UM6024024,30147,58,1.061753192,1.20611301,0.500746231,51,0
5LN2LB7M64205804,78576,34,1.467086079,1.311116665,0.438477136,25,0
3HDUDI3TI2815635,81808,23,2.301066971,0.645630698,0.564813231,30,1
SCB25Q47MS5064883,8185,47,2.008227564,1.618798013,0.709181095,87,2
4VMJH11ISR6079405,48269,37,1.687140203,0.969207638,0.586848392,73,1
1HS67UCAU8091248,36765,14,1.947283677,1.198037649,0.456794115,54,2
2G27975NJF6793981,45266,10,1.531698997,0.745241233,0.313084497,16,0
2D3N0MIMAR3473352,81076,35,1.347198071,1.146841632,0.38756114,72,0
4V1N7PRCJA8781579,75903,28,2.086139279,0.679768139,0.274028287,68,1
5NP7G5Q34T2862401,72062,46,2.419050158,0.566425712,0.35222434,27,1
1VW721H5RO6231325,54521,16,1.77208584,1.367475191,0.427191055,26,1
WMXMSEUCNP7875674,87167,31,2.188898371,0.726119504,0.257128806,3,0
3FEV52293S1942151,27442,36,1.140659666,1.161346916,0.36694875,87,0
1FDP3MR9JK5551805,83543,52,2.194469606,1.382756822,0.579560291,22,2
5YJCBENQ5G3092970,28250,39,1.601704142,0.727862259,0.584203084,66,1
2HG6AH6GDH3848998,25872,10,2.371524645,1.605520658,0.312219092,38,0
WDCNT4ST3M0047175,30459,13,2.409848098,1.573554098,0.404996082,85,0
4US55LV8RK0235999,2688,39,1.116472418,0.979999546,0.315268606,50,2
1ZVEQHPARC5084264,71174,22,1.313373491,1.048773959,0.458352536,13,2
2G3R4RB3GD1666700,65039,45,1.366946359,1.669128566,0.561854606,58,1
4TL333R978219128,62581,33,1.234865227,0.866438592,0.61371253,58,0
2HGN0EMKF08250405,54336,39,1.181506257,1.6741063,0.409564979,89,0
4M8TOM61U2933319,32384,21,1.986191122,0.842461218,0.324851329,73,2
2FCIVBVFFR9077482,80091,32,2.195351625,1.663131837,0.39998331,55,1
4V1S1CI7CA8899243,95740,44,1.570138796,1.590803042,0.578221319,56,0
4VMR7BHFH65804247,2120,46,2.35982307,1.714377905,0.606712299,85,0
2P3C4NB0OE2521156,16681,18,1.889290217,1.389746176,0.4030277,45,1
2G28GKNHOE8152923,533,8,1.161501975,1.145448424,0.622495953,51,2
1J4T3OGPGQ2520739,35348,9,1.159005844,1.051677651,0.271379374,55,2
1N9HOEUBU3656968,4301,36,2.48454879,1.657437053,0.442165498,88,0
1P3TJ27L209413060,65430,39,1.184170456,0.581938372,0.318331724,9,0
4MU0JA3NE3015440,28524,14,2.177930659,0.712343632,0.704374476,72,2
SCAO31GFQK0573587,90121,35,1.060439791,0.717553594,0.518110436,33,2
SCCTLJHN8B6320924,14083,50,1.586986032,1.295182561,0.542212532,78,2
2M1A9P7MV7795514,11490,8,2.014296727,0.896416597,0.72420095,33,2
2HKIJKQOGR2307567,41253,42,1.067842472,1.294323294,0.658233635,3,0
SCB28R7R7U1985687,6352,28,1.678049711,1.105505674,0.304780605,27,0
WDBSAH2VSP1142542,15922,55,1.244472608,0.885626093,0.406049088,23,2
ZAMIO63L0E8630914,22495,26,1.318165232,1.273188183,0.287224203,47,1
1GB7R2M7Q6260595,52773,42,1.019967097,0.771690448,0.638590538,38,0
WAGVIFNAAG8435135,76620,15,2.496545607,1.38527352,0.295163219,59,0
3HCNIASDF3417934,32150,7,1.112462161,1.472029653,0.675466026,44,1
1G2UHDRK2J2856884,11975,27,2.163498211,0.82330709,0.606108563,35,2
4VLAHMBL2N2422536,6334,8,1.544784923,1.20384856,0.534530052,5,0
1YVGKT7U260767714,83115,27,1.30913187,1.349000509,0.68439294,23,0
1YVMFH2ION0570481,3831,50,1.310386772,1.061754038,0.466277369,75,0
2G28RCIO3E4207457,73456,31,1.561488915,1.266293644,0.668068563,22,1
SALARGQ07A0128632,22867,8,2.031680745,1.308850806,0.308686776,28,0
1C32IIODPQ1253013,14672,57,1.272503642,0.737465696,0.371539426,84,1
WAUPHT91VU6337243,38274,41,1.814562521,1.407102165,0.285089144,79,1
5TE9GUSF25067260,55773,6,2.340355332,0.574414,0.489653999,85,2
2FM4BMOUJ81347551,50792,37,1.809663272,1.09412182,0.720860419,51,1
3FE1K8OT8M6778564,61835,55,2.315900734,0.715132725,0.317555973,47,1
1L3O01IF48387356,57828,45,2.066359031,0.93799618,0.410884093,45,1
1HN4JI9EU4366986,46191,35,1.644588224,1.296899082,0.494766242,20,2
WMWQ1VCO6M0817162,48106,38,1.629988247,0.821667548,0.599905291,8,2
2G22R9CMKM5380240,30115,53,2.00457714,0.581554865,0.656212159,9,2
ZFAFSAKQG33568945,34146,40,1.082710228,0.771284706,0.323116796,33,0
1FM9TMU6389674708,68443,29,2.411349322,0.54773834,0.435544364,17,2
3GASKI3RP4651663,64599,51,2.431694104,1.672538098,0.254133826,64,1
WDDS0QDB6G9313150,5973,51,2.12456966,0.964030373,0.364345125,57,2
3FAMFGJNPB4901841,85463,16,1.653617749,1.585946882,0.285580125,45,1
WP1FKFP1PC8538899,81111,42,2.088079587,1.630687115,0.50460828,15,0
2G23S146MH5017907,52619,36,2.26474297,1.284583854,0.296259693,26,2
SAR9191PSV9348077,69173,57,2.059228093,1.018830581,0.367819026,72,0
SALN62MTLH7635982,74954,57,2.039605642,1.183476436,0.691285443,82,1
1G8L89VPEC8989930,76461,54,1.998540111,0.634467204,0.34531454,26,0
3P32CUA1TP0790448,57064,59,2.278892063,1.163556116,0.688349635,87,1
4JGN2E22B35631022,96241,41,1.723974572,0.795800987,0.349736325,89,0
1GYCFIU6641418849,64938,30,1.245319969,1.740717038,0.670123508,73,2
WDBR229VL10906367,2290,31,2.389697886,1.437995393,0.573512154,12,2
2G1P9CS4N85736228,43040,31,1.86801136,1.671928595,0.621390518,24,2
1FAA0K3JG73264817,9782,5,2.255498257,1.383160415,0.546779028,46,1
2HJOUFQPGI8327385,8680,12,1.115022866,1.479722855,0.604331677,34,2
1GM9E7BL1M9814119,61615,34,1.573984663,1.598796319,0.445894058,69,1
2HJ9ARNP4D6705665,39904,46,1.072425784,0.529178804,0.345506635,33,2
5NP5V7EBEU1269563,7948,32,1.617311239,0.567431497,0.722468547,15,2
3C4D73L6CI1995555,42832,27,1.085173759,0.788574473,0.47204106,45,0
5FUBTPE8D1106399,97756,56,1.39384078,1.599783384,0.47035087,6,2
3GB67IKI65819815,36572,13,1.798782903,0.50605645,0.274742521,3,0
2HM02PVTOT0093493,45020,15,1.423474423,0.733690163,0.617325332,44,2
2D39MEVATK2995698,612,59,1.46938989,1.045145568,0.395729432,86,0
SBMI92T4QQ5877937,82318,42,1.924884076,0.61833906,0.45948468,20,1
3MZORCEQ044332955,43506,11,1.735410504,0.918119392,0.345380381,51,0
2V444H65BS7988187,48017,40,1.445469887,1.01681863,0.515404335,46,2
2GJMP0IJ38574700,14550,35,2.164778022,0.655643286,0.748642194,33,0
5L6J8ARLT5207385,12294,42,1.495732285,1.063395399,0.69418357,78,1
1C3NIKHITK4234522,94141,36,1.118302943,0.997733467,0.301274686,87,2
4V4STDE2S83985339,91546,49,2.388707975,0.987811445,0.4748108,90,0
2FTF0NKI6E7563448,6848,30,1.546069232,0.633298685,0.420605238,89,2
2B3QEJOV7F4422562,27818,10,1.85510614,1.358085163,0.537255451,32,2
2V8FJPJSUI6285580,45048,17,1.890614804,1.411165473,0.382506771,81,0
2P3OAOFMU41848774,59950,12,2.001008242,1.195079473,0.53220853,32,0
3VWM342JC42714696,34691,25,1.687491117,1.113232862,0.65664437,13,2
WP1C27D4654503787,97808,5,1.177443331,1.447865381,0.322747511,11,1
SAL2D95I9U3995179,87467,58,2.37838644,0.848355551,0.47519929,45,1
3C4F1S19NJ2433137,91434,18,1.1375176,1.348304759,0.66397547,23,1
SBMNK10VJ75065403,49658,17,1.671389738,1.734544747,0.713012102,8,1
1FAAQ231QL0290689,51765,9,2.35738187,0.582952114,0.332724711,50,0
5LOI13BMK7491515,74614,37,1.263413483,0.917607447,0.537557547,50,1
2G3C3ODLVM5816524,80501,23,1.497798044,1.70794901,0.520809427,21,0
4SOB0OITV8156999,75770,6,2.348964773,0.843737892,0.670233522,54,0
SCAEI4MLS35500516,7437,42,2.140097855,1.093869433,0.355747397,72,0
1VWJD0258R6270178,40824,35,1.436613667,0.918597643,0.298656408,71,2
WDCQK3RRU89518412,91684,56,1.900036782,1.722755234,0.319822142,72,0
3MZLRH9NCO9141987,10855,26,1.620994956,1.137317017,0.260309473,46,0
1FT56196D43639342,68437,8,2.031002074,1.235114312,0.528687183,65,0
5TB6A2T6D3776816,58940,13,2.382549609,0.622763183,0.557265873,47,1
4US2HTQP8O8257956,100024,9,1.154252893,0.618292274,0.595376583,69,2
2HJMCE01UL7137707,88788,52,2.4561785,1.509731344,0.7030118,66,0
ZFAEU1T9HN8124851,11715,43,1.985556512,0.662856927,0.482278418,20,0
WDCURTPUFJ5069366,61344,45,2.128226046,1.485912947,0.714765253,90,0
1G87FCMT9D3406489,58851,6,1.666677465,1.60409005,0.664328089,6,0
4TI5HARVG7921916,44632,24,1.429957056,0.603723652,0.666087753,48,2
5YJPV29QJL8984357,89341,55,1.732242645,1.112501694,0.710157579,15,2
5TONUF83L4470733,99809,37,1.84187391,1.439609111,0.512158273,9,1
1G4UVD46E86946121,73931,59,1.387789965,0.964543133,0.735443673,55,0
WDD3E40A839963489,13001,36,1.507884044,1.537867213,0.717038743,6,1
1FBN5EJ8E55192997,59464,27,1.011711496,1.463376507,0.538145364,47,1
2FT8GRKELD0221289,12231,19,2.424834326,1.71393723,0.71115424,67,0
WP14IEH82M8786206,78054,5,2.229363891,0.628401512,0.489428176,75,0
4V2C8Q45BF0036780,6615,48,1.442369825,1.303849866,0.584892273,67,1
2V48R0PO9C2998549,94136,40,1.829023796,0.534124883,0.695040076,71,2
4TS6CCJVU0247373,93674,23,1.491210625,0.728320015,0.544571206,14,1
